User_ID,User_Location,Gender,Cart_Contents,Cart_Value,Session_Date,Session_Duration,Abandonment_Reason,Purchase_Category,Referral_Medium,Device_Type,Cart_Status
User_2416,Virginia,Male,Clothing,167.59,9/19/2023,36,No Guest Checkout Option,Sweater,Social Media,Mobile,Abandoned
User_2417,Chicago,Female,Toys,237.87,8/2/2023,71,,Barbie,Search Engine,Desktop,Paid
User_2418,Texas,Female,Accessory,131.04,12/23/2023,28,No Total Order Upfront,Sunglasses,Social Media,Tablet,Abandoned
User_2419,Chicago,Female,Electronics,240.98,8/16/2023,78,,Tablet,Email,Tablet,Paid
User_2420,Chicago,Male,Toys,469.27,8/6/2023,78,No Total Order Upfront,Dolls,Search Engine,Mobile,Abandoned
User_2421,Virginia,Female,Accessory,177.83,11/9/2023,70,,Chains,Email,Tablet,Paid
User_2422,Virginia,Male,Clothing,79.85,10/14/2023,20,,T-Shirt,Social Media,Desktop,Paid
User_2423,Virginia,Female,Accessory,150.7,11/12/2023,86,,Wristwatch,Social Media,Mobile,Paid
User_2424,New York,Male,Electronics,87.33,10/7/2023,55,No Guest Checkout Option,Headphones,Social Media,Tablet,Abandoned
User_2425,Virginia,Female,Accessory,212.44,10/4/2023,62,No Guest Checkout Option,Wristwatch,Search Engine,Mobile,Abandoned
User_2426,Virginia,Female,Home Decor,224.78,10/24/2023,114,Complex Checkout,Throw Pillow,Search Engine,Desktop,Abandoned
User_2427,Chicago,Female,Home Decor,355.54,12/29/2023,9,,Wall Art,Search Engine,Tablet,Paid
User_2428,Chicago,Male,Accessory,231.86,10/31/2023,86,,Chains,Email,Mobile,Paid
User_2429,California,Female,Accessory,126.92,12/31/2023,93,,Wristwatch,Social Media,Mobile,Paid
User_2430,Virginia,Male,Home Decor,187.89,12/18/2023,25,,Wall Art,Social Media,Tablet,Paid
User_2431,Texas,Female,Clothing,493.98,10/17/2023,42,No Guest Checkout Option,Dress,Social Media,Mobile,Abandoned
User_2432,Chicago,Female,Accessory,335.58,11/24/2023,47,,Wristwatch,Social Media,Tablet,Paid
User_2433,Texas,Female,Home Decor,397.07,8/20/2023,83,No Guest Checkout Option,Vase,Social Media,Tablet,Abandoned
User_2434,Florida,Female,Clothing,381.43,10/17/2023,95,,Dress,Social Media,Tablet,Paid
User_2435,Chicago,Male,Footwear,442.84,11/28/2023,7,Complex Checkout,Slippers,Email,Tablet,Abandoned
User_2436,Florida,Female,Footwear,102.24,12/17/2023,80,,Heels,Social Media,Mobile,Paid
User_2437,California,Female,Accessory,367.3,10/1/2023,78,,Chains,Social Media,Tablet,Paid
User_2438,Virginia,Female,Footwear,431.9,8/12/2023,36,,Oxfords,Search Engine,Desktop,Paid
User_2439,Florida,Female,Footwear,233.86,8/18/2023,27,,Sneakers,Social Media,Tablet,Paid
User_2440,New York,Female,Home Decor,451.63,11/11/2023,29,,Throw Pillow,Email,Tablet,Paid
User_2441,Virginia,Female,Home Decor,246.86,12/22/2023,21,No Total Order Upfront,Vase,Search Engine,Desktop,Abandoned
User_2442,New York,Female,Footwear,227.76,8/15/2023,13,,Oxfords,Email,Tablet,Paid
User_2443,Texas,Male,Electronics,87.89,9/18/2023,18,No Guest Checkout Option,Laptop,Email,Mobile,Abandoned
User_2444,Texas,Female,Home Decor,432.07,9/7/2023,95,No Guest Checkout Option,Wall Art,Search Engine,Mobile,Abandoned
User_2445,Virginia,Female,Toys,423,8/1/2023,60,No Guest Checkout Option,Teddy bears,Social Media,Tablet,Abandoned
User_2446,Texas,Male,Home Decor,358.79,9/4/2023,38,Complex Checkout,Throw Pillow,Social Media,Mobile,Abandoned
User_2447,Texas,Male,Clothing,468.58,9/20/2023,118,Complex Checkout,Jeans,Social Media,Mobile,Abandoned
User_2448,Texas,Female,Clothing,467.74,8/20/2023,114,Shipping Cost,Jeans,Search Engine,Mobile,Abandoned
User_2449,Chicago,Male,Home Decor,215.16,8/6/2023,43,Shipping Cost,Candle Holder,Email,Mobile,Abandoned
User_2450,Virginia,Female,Footwear,375.9,10/22/2023,55,No Guest Checkout Option,Slippers,Search Engine,Desktop,Abandoned
User_2451,Virginia,Female,Home Decor,361.16,11/20/2023,115,No Guest Checkout Option,Throw Pillow,Social Media,Tablet,Abandoned
User_2452,Virginia,Male,Clothing,445.34,12/21/2023,89,No Guest Checkout Option,Sweater,Social Media,Mobile,Abandoned
User_2453,California,Male,Clothing,496.9,9/23/2023,112,,Dress,Search Engine,Mobile,Paid
User_2454,Texas,Female,Electronics,98.42,12/8/2023,40,No Guest Checkout Option,Tablet,Social Media,Mobile,Abandoned
User_2455,Texas,Female,Home Decor,370.32,10/20/2023,25,No Total Order Upfront,Candle Holder,Search Engine,Mobile,Abandoned
User_2456,Virginia,Male,Footwear,400.74,10/13/2023,7,,Oxfords,Social Media,Mobile,Paid
User_2457,Virginia,Male,Clothing,118.12,10/22/2023,7,,Jeans,Search Engine,Mobile,Paid
User_2458,Chicago,Female,Electronics,372.35,11/28/2023,120,,Tablet,Social Media,Mobile,Paid
User_2459,Florida,Male,Accessory,430.83,8/5/2023,66,,Chains,Social Media,Mobile,Paid
User_2460,Virginia,Female,Clothing,451.35,11/24/2023,40,,Dress,Search Engine,Desktop,Paid
User_2461,California,Male,Clothing,372.66,8/26/2023,109,Complex Checkout,Sweater,Search Engine,Mobile,Abandoned
User_2462,New York,Male,Toys,460.59,10/8/2023,21,Complex Checkout,Games,Social Media,Mobile,Abandoned
User_2463,California,Female,Toys,402.64,11/17/2023,16,Shipping Cost,Barbie,Email,Mobile,Abandoned
User_2464,Florida,Female,Clothing,160.48,12/16/2023,61,Complex Checkout,Sweater,Search Engine,Tablet,Abandoned
User_2465,Florida,Female,Toys,392.57,8/10/2023,65,,Barbie,Social Media,Mobile,Paid
User_2466,Chicago,Female,Footwear,469.14,8/20/2023,38,,Sneakers,Social Media,Mobile,Paid
User_2467,Virginia,Male,Footwear,438.75,9/9/2023,105,,Wedges,Email,Mobile,Paid
User_2468,Texas,Male,Clothing,94.66,11/19/2023,105,No Guest Checkout Option,Dress,Social Media,Mobile,Abandoned
User_2469,Virginia,Female,Toys,142.27,9/8/2023,99,,Puzzles,Search Engine,Mobile,Paid
User_2470,Texas,Male,Accessory,295.23,8/10/2023,17,Complex Checkout,Sunglasses,Search Engine,Mobile,Abandoned
User_2471,Florida,Male,Footwear,239.79,10/12/2023,35,,Heels,Email,Tablet,Paid
User_2472,Chicago,Female,Footwear,44,11/11/2023,63,Complex Checkout,Sneakers,Social Media,Mobile,Abandoned
User_2473,Virginia,Female,Clothing,307.17,8/22/2023,80,,Dress,Email,Mobile,Paid
User_2474,Texas,Female,Toys,445.16,11/4/2023,18,No Guest Checkout Option,Puzzles,Search Engine,Mobile,Abandoned
User_2475,Florida,Female,Toys,142.17,9/27/2023,63,,Puzzles,Search Engine,Desktop,Paid
User_2476,Chicago,Female,Clothing,89.28,8/6/2023,53,,Dress,Email,Mobile,Paid
User_2477,Virginia,Female,Accessory,428,10/6/2023,29,,Chains,Email,Desktop,Paid
User_2478,Virginia,Male,Clothing,488.56,9/14/2023,61,,T-Shirt,Social Media,Mobile,Paid
User_2479,Florida,Female,Footwear,307.63,10/29/2023,39,Shipping Cost,Wedges,Search Engine,Mobile,Abandoned
User_2480,New York,Female,Footwear,347.9,11/2/2023,49,No Total Order Upfront,Sneakers,Social Media,Tablet,Abandoned
User_2481,Florida,Male,Toys,235.13,9/18/2023,94,,Puzzles,Social Media,Mobile,Paid
User_2482,Virginia,Male,Clothing,474.86,10/17/2023,58,No Guest Checkout Option,Jeans,Search Engine,Mobile,Abandoned
User_2483,Chicago,Female,Accessory,173.08,9/22/2023,50,,Chains,Search Engine,Desktop,Paid
User_2484,Chicago,Female,Home Decor,280.51,12/21/2023,82,,Candle Holder,Search Engine,Tablet,Paid
User_2485,Chicago,Female,Clothing,92.44,11/23/2023,14,,Dress,Email,Mobile,Paid
User_2486,Texas,Male,Footwear,172.52,8/5/2023,79,No Total Order Upfront,Wedges,Search Engine,Mobile,Abandoned
User_2487,Texas,Female,Toys,409.93,8/1/2023,110,Complex Checkout,Games,Email,Mobile,Abandoned
User_2488,Virginia,Male,Electronics,227.1,12/5/2023,89,,Headphones,Social Media,Tablet,Paid
User_2489,New York,Female,Footwear,183.03,8/14/2023,97,,Sneakers,Search Engine,Tablet,Paid
User_2490,Virginia,Male,Electronics,150.85,8/26/2023,95,Complex Checkout,Laptop,Search Engine,Tablet,Abandoned
User_2491,California,Male,Electronics,475.88,9/14/2023,14,,Headphones,Email,Mobile,Paid
User_2492,Virginia,Male,Toys,198.79,9/14/2023,60,,Games,Social Media,Tablet,Paid
User_2493,Virginia,Female,Home Decor,448.94,12/6/2023,79,,Vase,Social Media,Mobile,Paid
User_2494,Texas,Female,Electronics,206.94,10/28/2023,22,No Total Order Upfront,Phone,Search Engine,Mobile,Abandoned
User_2495,Texas,Female,Accessory,232.28,9/16/2023,36,,Wristwatch,Social Media,Mobile,Paid
User_2496,Virginia,Female,Toys,212.83,9/24/2023,100,No Guest Checkout Option,Dolls,Email,Tablet,Abandoned
User_2497,California,Female,Toys,82.06,9/10/2023,28,,Teddy bears,Social Media,Mobile,Paid
User_2498,Virginia,Female,Clothing,105.94,8/8/2023,7,,Dress,Email,Desktop,Paid
User_2499,New York,Male,Footwear,141.41,11/27/2023,19,,Heels,Email,Mobile,Paid
User_2500,Florida,Female,Toys,435.6,9/11/2023,115,,Games,Social Media,Mobile,Paid
User_2501,Virginia,Female,Footwear,312.52,8/20/2023,78,No Guest Checkout Option,Slippers,Search Engine,Tablet,Abandoned
User_2502,Texas,Female,Clothing,73.23,8/16/2023,33,Complex Checkout,Sweater,Social Media,Mobile,Abandoned
User_2503,New York,Female,Toys,100.68,9/6/2023,5,,Dolls,Search Engine,Tablet,Paid
User_2504,Texas,Female,Clothing,281.11,9/2/2023,17,,T-Shirt,Social Media,Tablet,Paid
User_2505,New York,Male,Home Decor,137.25,8/5/2023,35,,Vase,Social Media,Tablet,Paid
User_2506,Virginia,Female,Footwear,102.04,9/12/2023,83,No Total Order Upfront,Sneakers,Search Engine,Mobile,Abandoned
User_2507,Chicago,Female,Accessory,98.73,8/21/2023,60,,Sunglasses,Search Engine,Mobile,Paid
User_2508,Florida,Male,Footwear,312.52,11/22/2023,106,,Oxfords,Search Engine,Mobile,Paid
User_2509,Chicago,Female,Electronics,262.72,10/1/2023,74,No Guest Checkout Option,Tablet,Search Engine,Mobile,Abandoned
User_2510,Chicago,Male,Accessory,285.03,12/24/2023,5,Complex Checkout,Sunglasses,Search Engine,Mobile,Abandoned
User_2511,Virginia,Male,Clothing,452.03,8/31/2023,17,Complex Checkout,Jeans,Social Media,Mobile,Abandoned
User_2512,Chicago,Female,Toys,430.95,11/15/2023,46,,Teddy bears,Social Media,Mobile,Paid
User_2513,Virginia,Male,Toys,40.86,8/17/2023,52,No Total Order Upfront,Games,Search Engine,Desktop,Abandoned
User_2514,Virginia,Female,Footwear,68.22,9/24/2023,36,Complex Checkout,Sneakers,Social Media,Mobile,Abandoned
User_2515,Chicago,Female,Accessory,76.05,11/6/2023,19,No Total Order Upfront,Wristwatch,Social Media,Mobile,Abandoned
User_2516,Virginia,Female,Toys,138.54,10/7/2023,89,No Guest Checkout Option,Barbie,Search Engine,Tablet,Abandoned
User_2517,Virginia,Female,Toys,92.32,12/31/2023,52,,Barbie,Social Media,Mobile,Paid
User_2518,Virginia,Female,Home Decor,295.88,9/22/2023,46,,Wall Art,Search Engine,Mobile,Paid
User_2519,Virginia,Female,Footwear,447.73,10/9/2023,46,,Oxfords,Social Media,Mobile,Paid
User_2520,Virginia,Female,Toys,24.34,10/25/2023,43,,Puzzles,Social Media,Tablet,Paid
User_2521,New York,Male,Toys,248.09,12/11/2023,59,No Guest Checkout Option,Games,Social Media,Desktop,Abandoned
User_2522,Virginia,Female,Footwear,210.25,12/11/2023,5,,Slippers,Social Media,Mobile,Paid
User_2523,Texas,Female,Accessory,142.36,9/4/2023,84,,Chains,Social Media,Mobile,Paid
User_2524,Texas,Female,Clothing,405.31,8/13/2023,19,No Guest Checkout Option,Sweater,Social Media,Mobile,Abandoned
User_2525,Texas,Female,Footwear,472.99,12/1/2023,56,,Slippers,Social Media,Tablet,Paid
User_2526,California,Female,Home Decor,392.67,12/2/2023,42,Complex Checkout,Throw Pillow,Search Engine,Tablet,Abandoned
User_2527,Texas,Female,Footwear,406.98,10/5/2023,26,No Guest Checkout Option,Sneakers,Search Engine,Mobile,Abandoned
User_2528,Chicago,Female,Electronics,210.42,10/14/2023,82,,Phone,Search Engine,Tablet,Paid
User_2529,Texas,Female,Home Decor,192.11,12/29/2023,33,,Vase,Social Media,Tablet,Paid
User_2530,Virginia,Male,Toys,406.16,10/31/2023,44,,Games,Social Media,Mobile,Paid
User_2531,Virginia,Female,Accessory,145.72,12/29/2023,75,Complex Checkout,Wristwatch,Social Media,Mobile,Abandoned
User_2532,New York,Female,Home Decor,459.3,12/6/2023,32,,Vase,Email,Mobile,Paid
User_2533,Virginia,Female,Toys,213.58,8/19/2023,81,No Total Order Upfront,Dolls,Email,Mobile,Abandoned
User_2534,New York,Female,Accessory,160.54,9/4/2023,77,No Total Order Upfront,Sunglasses,Social Media,Tablet,Abandoned
User_2535,Virginia,Female,Accessory,235.44,12/5/2023,102,,Wristwatch,Email,Desktop,Paid
User_2536,Virginia,Female,Accessory,97.76,12/10/2023,8,Shipping Cost,Sunglasses,Email,Tablet,Abandoned
User_2537,Texas,Female,Toys,78.98,11/13/2023,42,,Dolls,Search Engine,Mobile,Paid
User_2538,Virginia,Male,Accessory,252.3,11/20/2023,76,No Guest Checkout Option,Wristwatch,Social Media,Mobile,Abandoned
User_2539,Texas,Male,Accessory,88.05,10/22/2023,46,Complex Checkout,Wristwatch,Social Media,Tablet,Abandoned
User_2540,Chicago,Female,Clothing,171.4,8/25/2023,27,,Jeans,Search Engine,Mobile,Paid
User_2541,Virginia,Female,Clothing,123.42,10/3/2023,42,No Guest Checkout Option,Sweater,Search Engine,Mobile,Abandoned
User_2542,Virginia,Female,Accessory,165.72,12/12/2023,105,,Wristwatch,Social Media,Tablet,Paid
User_2543,Texas,Female,Home Decor,101.95,9/1/2023,73,Complex Checkout,Candle Holder,Social Media,Desktop,Abandoned
User_2544,Virginia,Male,Clothing,157.99,10/6/2023,18,Complex Checkout,Jeans,Email,Tablet,Abandoned
User_2545,California,Female,Clothing,209.31,8/14/2023,116,Complex Checkout,T-Shirt,Email,Tablet,Abandoned
User_2546,Chicago,Female,Toys,88.73,10/23/2023,25,No Guest Checkout Option,Barbie,Email,Mobile,Abandoned
User_2547,Virginia,Female,Toys,138.26,10/7/2023,46,,Dolls,Social Media,Mobile,Paid
User_2548,Texas,Female,Toys,166.53,8/11/2023,22,No Guest Checkout Option,Dolls,Search Engine,Mobile,Abandoned
User_2549,California,Female,Home Decor,254.84,8/30/2023,13,No Guest Checkout Option,Vase,Social Media,Desktop,Abandoned
User_2550,Virginia,Female,Electronics,194.37,11/12/2023,62,Complex Checkout,Tablet,Social Media,Mobile,Abandoned
User_2551,Chicago,Female,Home Decor,326.54,10/21/2023,23,,Throw Pillow,Social Media,Tablet,Paid
User_2552,Virginia,Female,Home Decor,73.82,10/24/2023,20,No Guest Checkout Option,Throw Pillow,Social Media,Mobile,Abandoned
User_2553,Virginia,Female,Accessory,115.73,12/26/2023,120,,Chains,Search Engine,Desktop,Paid
User_2554,Texas,Female,Footwear,276.47,11/27/2023,20,,Slippers,Search Engine,Mobile,Paid
User_2555,California,Male,Toys,116.5,11/15/2023,81,No Guest Checkout Option,Puzzles,Social Media,Desktop,Abandoned
User_2556,Virginia,Female,Footwear,447.02,8/31/2023,13,No Guest Checkout Option,Heels,Search Engine,Mobile,Abandoned
User_2557,Virginia,Male,Electronics,156.92,12/15/2023,45,Complex Checkout,Phone,Social Media,Mobile,Abandoned
User_2558,California,Female,Home Decor,216.12,10/28/2023,46,Complex Checkout,Candle Holder,Social Media,Tablet,Abandoned
User_2559,California,Female,Footwear,434.47,11/5/2023,92,,Wedges,Search Engine,Mobile,Paid
User_2560,Texas,Female,Accessory,62.06,9/22/2023,100,,Wristwatch,Search Engine,Tablet,Paid
User_2561,Virginia,Female,Electronics,493.73,8/21/2023,109,,Tablet,Search Engine,Tablet,Paid
User_2562,Virginia,Male,Accessory,321.97,10/29/2023,120,,Wristwatch,Search Engine,Tablet,Paid
User_2563,Virginia,Female,Electronics,350.96,8/28/2023,73,,Headphones,Social Media,Mobile,Paid
User_2564,Virginia,Female,Clothing,419.68,10/25/2023,25,No Guest Checkout Option,T-Shirt,Email,Mobile,Abandoned
User_2565,Virginia,Female,Toys,270.59,8/2/2023,88,Complex Checkout,Dolls,Social Media,Mobile,Abandoned
User_2566,Virginia,Female,Footwear,162.82,8/23/2023,83,No Total Order Upfront,Wedges,Social Media,Mobile,Abandoned
User_2567,Chicago,Female,Home Decor,415.46,8/3/2023,86,No Guest Checkout Option,Throw Pillow,Email,Tablet,Abandoned
User_2568,California,Female,Toys,73.36,9/1/2023,23,Complex Checkout,Teddy bears,Social Media,Tablet,Abandoned
User_2569,Virginia,Female,Footwear,312.42,12/26/2023,112,No Guest Checkout Option,Sneakers,Search Engine,Mobile,Abandoned
User_2570,Virginia,Male,Toys,312.05,10/7/2023,64,Complex Checkout,Teddy bears,Social Media,Tablet,Abandoned
User_2571,Virginia,Female,Home Decor,464.21,10/14/2023,106,Complex Checkout,Candle Holder,Social Media,Mobile,Abandoned
User_2572,Virginia,Male,Footwear,497.56,11/10/2023,15,Complex Checkout,Oxfords,Email,Mobile,Abandoned
User_2573,Virginia,Male,Footwear,261.33,11/22/2023,19,No Guest Checkout Option,Sneakers,Social Media,Mobile,Abandoned
User_2574,Virginia,Female,Footwear,58.3,11/5/2023,78,No Guest Checkout Option,Sneakers,Search Engine,Tablet,Abandoned
User_2575,Virginia,Female,Toys,294.97,12/22/2023,61,Complex Checkout,Barbie,Social Media,Desktop,Abandoned
User_2576,Chicago,Male,Footwear,433.49,10/17/2023,31,No Guest Checkout Option,Oxfords,Social Media,Mobile,Abandoned
User_2577,Virginia,Female,Home Decor,377.37,8/10/2023,101,Shipping Cost,Wall Art,Email,Desktop,Abandoned
User_2578,Virginia,Female,Home Decor,113.68,12/13/2023,100,Shipping Cost,Vase,Search Engine,Tablet,Abandoned
User_2579,Texas,Female,Electronics,25.01,9/8/2023,21,No Guest Checkout Option,Tablet,Social Media,Mobile,Abandoned
User_2580,Virginia,Female,Home Decor,78.21,9/16/2023,78,Complex Checkout,Vase,Email,Tablet,Abandoned
User_2581,Texas,Female,Electronics,430.68,8/22/2023,41,Complex Checkout,Headphones,Search Engine,Mobile,Abandoned
User_2582,Texas,Female,Accessory,119.16,12/8/2023,48,,Chains,Social Media,Mobile,Paid
User_2583,Texas,Female,Accessory,87.13,12/9/2023,32,,Chains,Social Media,Tablet,Paid
User_2584,Virginia,Female,Footwear,137.77,11/22/2023,107,,Slippers,Search Engine,Tablet,Paid
User_2585,New York,Female,Footwear,174.44,9/13/2023,112,No Total Order Upfront,Wedges,Search Engine,Mobile,Abandoned
User_2586,Virginia,Female,Accessory,339.52,9/24/2023,47,,Wristwatch,Social Media,Mobile,Paid
User_2587,Virginia,Female,Clothing,191.39,12/2/2023,17,Complex Checkout,Sweater,Social Media,Mobile,Abandoned
User_2588,Chicago,Female,Footwear,40.44,10/30/2023,70,,Oxfords,Social Media,Mobile,Paid
User_2589,Texas,Male,Clothing,281.46,10/4/2023,103,,Sweater,Social Media,Desktop,Paid
User_2590,Chicago,Male,Home Decor,105,11/2/2023,108,,Throw Pillow,Search Engine,Desktop,Paid
User_2591,Virginia,Female,Accessory,56.74,9/3/2023,94,No Guest Checkout Option,Wristwatch,Social Media,Tablet,Abandoned
User_2592,Florida,Female,Footwear,438.65,8/2/2023,57,No Guest Checkout Option,Heels,Search Engine,Mobile,Abandoned
User_2593,Florida,Male,Clothing,341.25,9/12/2023,67,Complex Checkout,Jeans,Search Engine,Mobile,Abandoned
User_2594,Texas,Female,Clothing,222.67,9/18/2023,116,No Guest Checkout Option,T-Shirt,Search Engine,Tablet,Abandoned
User_2595,Texas,Male,Accessory,75.71,12/24/2023,80,Complex Checkout,Wristwatch,Search Engine,Desktop,Abandoned
User_2596,Virginia,Female,Electronics,220.83,12/21/2023,93,,Phone,Social Media,Mobile,Paid
User_2597,Texas,Female,Home Decor,470.47,12/2/2023,102,,Throw Pillow,Social Media,Tablet,Paid
User_2598,Florida,Male,Toys,133.82,11/25/2023,73,No Guest Checkout Option,Barbie,Search Engine,Mobile,Abandoned
User_2599,California,Male,Clothing,30.21,12/12/2023,76,No Guest Checkout Option,T-Shirt,Search Engine,Tablet,Abandoned
User_2600,Chicago,Male,Toys,387.52,9/16/2023,44,,Puzzles,Social Media,Mobile,Paid
User_2601,Virginia,Male,Footwear,256.84,11/3/2023,88,No Guest Checkout Option,Heels,Social Media,Mobile,Abandoned
User_2602,Virginia,Male,Accessory,156.3,11/6/2023,6,,Wristwatch,Search Engine,Mobile,Paid
User_2603,Virginia,Female,Electronics,318.89,9/10/2023,49,,Laptop,Social Media,Tablet,Paid
User_2604,Florida,Male,Clothing,281.58,12/20/2023,49,,Dress,Search Engine,Desktop,Paid
User_2605,Florida,Male,Toys,426.74,8/10/2023,119,Complex Checkout,Teddy bears,Social Media,Desktop,Abandoned
User_2606,Virginia,Female,Accessory,241.68,12/12/2023,102,,Wristwatch,Search Engine,Desktop,Paid
User_2607,California,Female,Accessory,350.94,9/26/2023,17,Complex Checkout,Chains,Search Engine,Mobile,Abandoned
User_2608,Texas,Female,Clothing,423.29,9/11/2023,84,Complex Checkout,Sweater,Email,Tablet,Abandoned
User_2609,Texas,Female,Clothing,89.22,10/27/2023,64,,T-Shirt,Social Media,Tablet,Paid
User_2610,Virginia,Female,Clothing,377.32,11/17/2023,57,No Guest Checkout Option,Jeans,Search Engine,Mobile,Abandoned
User_2611,Chicago,Female,Home Decor,400.86,9/11/2023,6,,Throw Pillow,Email,Tablet,Paid
User_2612,Virginia,Male,Accessory,67.85,11/20/2023,11,No Guest Checkout Option,Sunglasses,Search Engine,Mobile,Abandoned
User_2613,Chicago,Female,Electronics,350.02,8/25/2023,65,,Phone,Search Engine,Tablet,Paid
User_2614,Chicago,Female,Toys,101.52,8/23/2023,104,Complex Checkout,Teddy bears,Search Engine,Tablet,Abandoned
